D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_053.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_053.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_053.jpg,0,1,0,3.26147
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_136.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_136.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_136.jpg,0,1,0,4.200878
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_207.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_207.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_207.jpg,0,1,0,5.132771
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_342.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_342.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_342.jpg,-0.3,1,0,6.499301
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_415.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_415.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_415.jpg,-0.5000001,1,0,7.377201
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_527.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_527.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_527.jpg,0,1,0,8.705758
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_619.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_619.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_619.jpg,0,1,0,9.602247
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_714.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_714.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_714.jpg,0,1,0,10.71344
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_817.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_817.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_817.jpg,-0.25,1,0,11.62916
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_46_926.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_46_926.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_46_926.jpg,-0.15,1,0,13.00989
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_015.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_015.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_015.jpg,-0.35,1,0,13.73681
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_122.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_122.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_122.jpg,-0.6000001,1,0,14.67303
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_237.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_237.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_237.jpg,-0.9000002,1,0,15.71865
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_320.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_320.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_320.jpg,0,1,0,16.66686
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_434.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_434.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_434.jpg,-0.15,1,0,17.90221
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_539.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_539.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_539.jpg,0,1,0,18.87224
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_638.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_638.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_638.jpg,0,1,0,19.91763
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_739.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_739.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_739.jpg,0,1,0,20.91692
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_845.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_845.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_845.jpg,0,1,0,22.11666
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_47_950.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_47_950.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_47_950.jpg,-0.25,1,0,23.07478
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_052.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_052.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_052.jpg,0,1,0,24.04561
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_158.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_158.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_158.jpg,-0.15,1,0,25.00631
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_263.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_263.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_263.jpg,0,1,0,25.92135
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_380.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_380.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_380.jpg,-0.15,1,0,27.04985
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_478.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_478.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_478.jpg,0,1,0,27.94532
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_579.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_579.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_579.jpg,-0.25,1,0,28.8543
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_683.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_683.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_683.jpg,-0.5000001,1,0,29.64136
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_756.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_756.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_756.jpg,-0.7,1,0,30.11983
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_48_886.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_48_886.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_48_886.jpg,-0.2,1,0,30.19111
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_003.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_003.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_003.jpg,-0.45,1,0,30.16322
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_127.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_127.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_127.jpg,0,1,0,30.1846
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_236.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_236.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_236.jpg,0,1,0,30.18937
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_353.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_353.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_353.jpg,0,1,0,30.19119
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_458.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_458.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_458.jpg,0,1,0,30.18974
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_536.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_536.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_536.jpg,0,1,0,30.19027
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_619.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_619.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_619.jpg,0,1,0,30.19029
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_714.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_714.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_714.jpg,0,1,0,30.19033
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_812.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_812.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_812.jpg,0,1,0,30.19032
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_49_910.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_49_910.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_49_910.jpg,-0.25,1,0,30.17469
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_013.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_013.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_013.jpg,0,1,0,30.18827
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_114.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_114.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_114.jpg,-0.15,1,0,30.18713
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_236.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_236.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_236.jpg,0,1,0,30.18911
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_373.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_373.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_373.jpg,0,1,0,30.19024
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_500.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_500.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_500.jpg,0,1,0,30.19029
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_630.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_630.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_630.jpg,0,1,0,30.18977
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_754.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_754.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_754.jpg,-0.15,1,0,30.18538
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_872.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_872.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_872.jpg,-0.45,1,0,30.15243
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_50_996.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_50_996.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_50_996.jpg,-0.15,1,0,30.18942
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_117.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_117.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_117.jpg,0,1,0,30.18876
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_240.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_240.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_240.jpg,-0.15,1,0,30.18755
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_366.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_366.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_366.jpg,0,1,0,30.18974
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_434.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_434.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_434.jpg,0,1,0,30.19011
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_560.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_560.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_560.jpg,0,1,0,30.1903
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_694.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_694.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_694.jpg,0,1,0,30.19027
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_831.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_831.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_831.jpg,0,1,0,30.19025
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_51_900.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_51_900.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_51_900.jpg,0,1,0,30.19041
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_52_025.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_52_025.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_52_025.jpg,-0.35,1,0,30.16344
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_52_154.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_52_154.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_52_154.jpg,0,1,0,30.18998
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_52_270.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_52_270.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_52_270.jpg,-0.15,1,0,30.18588
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_52_399.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_52_399.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_52_399.jpg,0,1,0,30.18891
D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2024_07_19_22_24_52_512.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2024_07_19_22_24_52_512.jpg,D:\Self Driving Car 2\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2024_07_19_22_24_52_512.jpg,0,1,0,30.19023
